	text	label
6654	later that week he put the scenes together in an effort to wrap his head around it all . 	0
4029	the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden . 	1
9510	he is almost to school when a red neck attacks him . 	0
4384	it reminds us that nathan lane is the best show stealer in show business . 	1
541	dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . it haunts , horrifies , startles and fascinates ; it is impossible to look away . ah yes , and then there's the music . . . 	1
6680	"kok pin , boon hock and terry are classmates in "" em3 "" stream . "	0
4405	in visual fertility treasure planet rivals the top japanese animations of recent vintage . 	1
6115	bettien decided to cooperate with the police and because of her testimonies , many precious arrests were made . 	0
9034	upon arriving in los reyes , the ambitious father amaro meets amelia , a beautiful 16-year-old girl whose religious devotion soon becomes helplessly entangles in a growing attraction to the new priest . 	0
6076	by contrast , tom finds her world increasingly seductive , and as fatal gradually loses the only person she trusts , she discovers destiny has other plans . 	0
2191	except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion . 	1
8355	veteran film director matty bonkers ( bob rafelson ) , a hollywood legend , arrives in berlin for an honorary retrospective tribute . 	0
4555	reggio and glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass's dirgelike score becomes a fang-baring lullaby . 	1
6674	peter parker must now juggle three things in his life ; his new job at the local newspaper under a perpetually on-edge employer , his battle against the evil green goblin , and his fight to win the affections of beautiful classmate mary jane watson , against none other than his best friend harry osborn , son of norman osborn ! 	0
5074	drawing from his time with the kids , he writes a story about children who don't want to grow up . 	0
2489	even through its flaws , revolution #9 proves to be a compelling , interestingly told film . 	1
2667	we become complicit in our own seduction : we willingly let bielinsky manipulate us . 	1
6199	but career pressure , burned toast and dirty laundry erode any feelings of tenderness , and they never seem to find enough time for their six-year-old son , benny . 	0
7766	multiple , intersecting planes of experience , often mired in a sordid backstory of the american dream/empire ( featured voices include florida death row inmates , palestinian poets , and novelist kathy acker ) seek to produce new areas of resolution . 	0
8398	if she can come to terms with it , rachel might just have a chance at love . 	0
4640	reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down . 	1
6895	on their last night of high school life , six best friends vow to spend their spring break together . 	0
2574	set in a 1986 harlem that doesn't look much like anywhere in new york . 	1
9929	the nightmare isnt over , william birkin ordered the hive to be reopened , and in doing so contaminated all of raccoon city , a city of the daed , with alice stuck right in the middle . 	0
9675	an enterprising jokester is a member of a local bowling club purely for the purpose of renting out his car park space to nearby workers . 	0
5257	their parents , miffed by this , decide to go and kidnap st . nick , unaware that their plan will soon backfire upon them in fun and happy ways . 	0
4588	about as big a crowdpleaser as they possibly come . 	1
1749	the film actually gets to tackle some larger questions than one normally finds in the average fireball drama . 	1
7479	high powered lawyer claire kubik finds her world turned upside down when her husband , who she thought was tom kubik , is arrested and is revealed to be ron chapman . 	0
7638	but the day he does , he pulls one last detention duty with the toughest kids in the school . 	0
5396	they are under the impression that models have more beauty than brains and are not capable of much more than looking good . 	0
4728	can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde . 	1
491	as violent , profane and exploitative as the most offensive action flick you've ever seen . 	1
5264	then there's nicole , who gets her orgasmic intimacy watching chan every night . 	0
